"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"300380","Road Redemption","2017-10-04","1","EQ-Games , Pixel Dash Studios","Tripwire Interactive","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats","Action;Adventure;Indie;Racing;Simulation","Racing;Action;Multiplayer","55","4788","1056","13","17","200000-500000","14.99","1"
"301520","Robocraft","2017-08-24","1","Freejam","Freejam","windows;mac;linux","0","Multi-player;Online Multi-Player;MMO;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases","Action;Free to Play;Indie;Massively Multiplayer;RPG;Simulation","Free to Play;Robots;Building","43","80360","30987","1369","211","10000000-20000000","0.0","1"
"301640","Zombie Army Trilogy","2015-03-06","1","Rebellion","Rebellion","windows","0","Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action","Zombies;Action;Co-op","68","8472","1330","400","381","500000-1000000","29.99","1"
"301910","Saints Row: Gat out of Hell","2015-01-22","1","Deep Silver Volition;High Voltage Software","Deep Silver","windows;linux","0","Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards","Action","Action;Open World;Comedy","45","5203","1843","180","161","500000-1000000","10.99","1"
"302510","Ryse: Son of Rome","2014-10-10","1","Crytek","Crytek ","windows","18","Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards","Action","Quick-Time Events;Rome;Action","73","14966","2939","225","198","1000000-2000000","11.99","1"
"302670","Call to Arms","2018-04-27","1","Digitalmindsoft","Digitalmindsoft","windows","16","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;In-App Purchases;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards;Includes level editor","Action;Free to Play;Indie;Simulation;Strategy","Strategy;Military;Multiplayer","84","5787","2144","2550","728","500000-1000000","0.0","1"
"302830","BLOCKADE 3D","2014-12-19","1","Novalink","Novalink","windows","0","Online Multi-Player;Steam Trading Cards;In-App Purchases","Action;Free to Play;Early Access","Early Access;Free to Play;Shooter","0","15821","11583","499","144","2000000-5000000","0.0","1"
"303210","The Beginner's Guide","2015-10-01","1","Everything Unlimited Ltd.","Everything Unlimited Ltd.","windows;mac;linux","0","Single-player;Captions available;Partial Controller Support","Adventure;Indie","Story Rich;Walking Simulator;Indie","0","12791","2036","120","120","200000-500000","6.99","1"
"303390","Dead Bits","2014-06-07","1","Microblast Games","Microblast Games","windows;mac","0","Single-player;Steam Trading Cards","Action;Casual;Indie","Indie;Action;Casual","0","4845","3470","272","346","1000000-2000000","0.79","1"
"304050","Trove","2015-07-09","1","Trion Worlds","Trion Worlds","windows;mac","0","Online Multi-Player;MMO;Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;In-App Purchases","Action;Adventure;Casual;Free to Play;Massively Multiplayer;RPG","Free to Play;Open World;Multiplayer","16","47897","13708","2602","184","5000000-10000000","0.0","1"
"304240","Resident Evil / biohazard HD REMASTER","2015-01-19","1","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure","Survival Horror;Zombies;Horror","44","6313","661","604","1049","500000-1000000","15.99","1"
"304390","FOR HONOR™","2017-02-13","1","Ubisoft Montreal;Ubisoft Quebec;Ubisoft Toronto;Blue Byte","Ubisoft","windows","0","Single-player;Online Multi-Player;Online Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support","Action","Medieval;Action;Swordplay","0","34790","25920","951","696","2000000-5000000","12.49","1"
"304430","INSIDE","2016-07-07","1","Playdead","Playdead","windows","0","Single-player;Steam Achievements;Full controller support;Steam Cloud","Action;Adventure;Indie","Atmospheric;Dark;Indie","14","19660","934","297","408","500000-1000000","14.99","1"
"304650","SUNLESS SEA","2015-02-06","1","Failbetter Games","Failbetter Games","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Adventure;Indie;RPG","Exploration;Survival;Lovecraftian","54","5331","1103","417","573","500000-1000000","13.99","1"
"304930","Unturned","2017-07-07","1","Smartly Dressed Games","Smartly Dressed Games","windows;mac;linux","0","Single-player;Online Multi-Player;Online Co-op;Steam Achievements;Steam Trading Cards;VR Support;Steam Workshop;In-App Purchases;Steam Cloud;Valve Anti-Cheat enabled;Stats;Includes level editor","Action;Adventure;Casual;Free to Play;Indie","Free to Play;Survival;Zombies","46","292574","31482","3248","413","20000000-50000000","0.0","1"
"305620","The Long Dark","2017-08-01","1","Hinterland Studio Inc.","Hinterland Studio Inc.","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Adventure;Indie;Simulation;Strategy","Survival;Open World;Exploration","40","45856","4298","760","227","1000000-2000000","23.79","1"
"306130","The Elder Scrolls® Online","2017-05-22","1","Zenimax Online Studios","Bethesda Softworks","windows;mac","18","MMO;Steam Trading Cards;Partial Controller Support","Massively Multiplayer;RPG","RPG;Open World;MMORPG","0","33719","11672","10659","3143","1000000-2000000","14.99","1"
"307690","Sleeping Dogs: Definitive Edition","2014-10-08","1","United Front Games;Feral Interactive (Mac)","SQUARE ENIX;Feral Interactive (Mac)","windows;mac","18","Single-player;Steam Achievements;Full controller support;Steam Leaderboards","Action;Adventure;Racing","Open World;Action;Martial Arts","59","15529","1904","636","602","1000000-2000000","19.99","1"
"307780","Mortal Kombat X","2015-04-13","1","NetherRealm Studios;QLOC","Warner Bros. Interactive Entertainment","windows","18","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action","Fighting;Gore;Action","73","21484","7154","1030","446","1000000-2000000","15.99","1"
"310080","Hatoful Boyfriend","2014-09-04","1","Mediatonic;Hato Moa;The Irregular Corporation","Devolver Digital","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards","Casual;Indie;Simulation","Visual Novel;Anime;Dating Sim","16","5235","328","622","245","200000-500000","6.99","1"
"310370","The Way of Life Free Edition","2016-05-31","1","CyberCoconut;Fabio Ferrara","CyberCoconut","windows;mac;linux","0","Single-player;Full controller support","Free to Play;Indie","Free to Play;Walking Simulator;Indie","0","5251","1821","13","14","1000000-2000000","0.0","1"
"310560","DiRT Rally","2015-12-07","1","Codemasters Racing Studio;Feral Interactive (Linux);Feral Interactive (Mac)","Codemasters;Feral Interactive (Linux);Feral Interactive (Mac)","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Steam Leaderboards","Racing;Simulation;Sports","Racing;Simulation;Driving","170","17632","2496","488","251","1000000-2000000","24.99","1"
"310950","Street Fighter V","2016-02-15","1","Capcom","Capcom","windows","0","Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards","Action","Fighting;Multiplayer;Competitive","45","8300","8498","793","1203","500000-1000000","15.99","1"
"311210","Call of Duty®: Black Ops III","2015-11-05","1","Treyarch;Aspyr (Mac)","Activision;Aspyr (Mac)","windows;mac","18","Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Valve Anti-Cheat enabled;Steam Leaderboards","Action;Adventure","Multiplayer;FPS;Zombies","98","36255","23157","4925","2513","1000000-2000000","44.99","1"
"311340","METAL GEAR SOLID V: GROUND ZEROES","2014-12-18","1","Kojima Productions","Konami Digital Entertainment","windows","18","Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards","Action;Adventure","Stealth;Action;Short","16","7953","1692","320","198","500000-1000000","16.99","1"
"311560","Assassin’s Creed® Rogue","2015-03-09","1","Ubisoft Sofia;Ubisoft Kiev","Ubisoft","windows","0","Single-player;Partial Controller Support","Action;Adventure","Open World;Assassin;Action","0","4303","992","1240","1383","200000-500000","16.99","1"
"311690","Enter the Gungeon","2016-04-05","1","Dodge Roll","Devolver Digital","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud","Action;Adventure;Indie","Bullet Hell;Pixel Graphics;Rogue-like","54","24947","1573","1625","1060","1000000-2000000","10.99","1"
"311730","DEAD OR ALIVE 5 Last Round: Core Fighters","2015-03-30","1","Team NINJA;KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","windows","16","Single-player;Multi-player;Steam Achievements;Partial Controller Support","Action","Fighting;Female Protagonist;Action","45","4659","2710","12927","92","500000-1000000","0.0","1"
"312530","Duck Game","2015-06-04","1","Landon Podbielski","Adult Swim Games","windows","0","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Includes level editor","Action;Indie","Multiplayer;Action;Local Multiplayer","18","16769","755","607","408","500000-1000000","9.99","1"
"312660","Sniper Elite 4","2017-02-13","1","Rebellion","Rebellion","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure","Sniper;Multiplayer;Shooter","85","10885","1910","522","579","500000-1000000","39.99","1"
"312990","The Expendabros","2014-08-05","1","Free Lives","Devolver Digital","windows;mac","0","Single-player;Shared/Split Screen;Full controller support","Action;Adventure;Free to Play;Indie","Free to Play;Action;Multiplayer","0","15084","425","85","56","2000000-5000000","0.0","1"
"313120","Stranded Deep","2015-01-23","1","Beam Team Games","Beam Team Pty Ltd","windows;mac;linux","0","Single-player;Full controller support;Includes level editor","Adventure;Indie;Early Access","Early Access;Survival;Open World","8","15604","5459","272","246","500000-1000000","10.99","1"
"313160","Farming Simulator 15","2014-10-30","1","Giants Software","Giants Software","windows;mac","0","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Simulation","Simulation;Multiplayer;Open World","16","10219","1066","1902","2660","500000-1000000","15.49","1"
"313340","Mountain","2014-08-18","1","David OReilly","Double Fine Presents;David OReilly","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;VR Support;Partial Controller Support;Steam Cloud","Casual;Indie;RPG;Simulation","Simulation;Indie;Casual","31","10936","1516","614","584","200000-500000","0.79","1"
"313740","Sakura Spirit","2014-07-09","1","Winged Cloud","Winged Cloud","windows;mac;linux","0","Single-player;Steam Trading Cards","Sexual Content;Nudity;Indie","Anime;Visual Novel;Nudity","0","5905","1567","311","249","200000-500000","6.99","1"
"314160","Microsoft Flight Simulator X: Steam Edition","2014-12-18","1","Microsoft Game Studios","Dovetail Games - Flight","windows","0","Single-player;Multi-player;Partial Controller Support","Simulation","Simulation;Flight;Realistic","0","8859","2282","991","1224","1000000-2000000","19.99","1"
"316010","Magic Duels","2015-07-29","1","Stainless Games Ltd.","Wizards of the Coast LLC","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;In-App Purchases;Steam Cloud","Free to Play;Strategy","Free to Play;Card Game;Trading Card Game","49","16599","6912","1854","125","2000000-5000000","0.0","1"
"316790","Grim Fandango Remastered","2015-01-26","1","Double Fine Productions","Double Fine Productions","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Commentary available","Adventure","Adventure;Classic;Point & Click","47","4129","471","285","322","500000-1000000","10.99","1"
"317360","Double Action: Boogaloo","2014-10-23","1","Double Action Factory","Double Action Factory","windows;linux","0","Multi-player;Cross-Platform Multiplayer;VR Support;Includes level editor;Includes Source SDK","Action;Free to Play;Indie","Free to Play;Action;Multiplayer","14","9252","786","5852","50","2000000-5000000","0.0","1"
"319510","Five Nights at Freddy's","2014-08-19","1","Scott Cawthon","Scott Cawthon","windows","0","Single-player","Indie;Simulation","Horror;Singleplayer;Survival Horror","0","15784","2179","474","615","500000-1000000","3.99","1"
"319630","Life is Strange - Episode 1","2015-01-29","1","DONTNOD Entertainment;Feral Interactive (Mac);Feral Interactive (Linux)","Square Enix;Feral interactive (Mac);Feral Interactive (Linux)","windows;mac;linux","16","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure","Story Rich;Choices Matter;Great Soundtrack","60","118634","4496","412","145","5000000-10000000","0.0","1"
"320300","Car Mechanic Simulator 2015","2015-04-23","1","Red Dot Games","PlayWay S.A.","windows;mac","0","Single-player","Racing;Simulation","Simulation;Building;Singleplayer","0","8238","827","680","740","500000-1000000","14.99","1"
"322170","Geometry Dash","2014-12-22","1","RobTop Games","RobTop Games","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Includes level editor","Action;Indie","Difficult;Great Soundtrack;Music","120","52737","2990","5546","1471","1000000-2000000","2.79","1"
"322330","Don't Starve Together","2016-04-21","1","Klei Entertainment","Klei Entertainment","windows;mac;linux","0","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Full controller support;Steam Trading Cards;Steam Workshop","Adventure;Indie;Simulation","Survival;Multiplayer;Co-op","0","108601","4206","1070","404","5000000-10000000","10.99","1"
"322500","SUPERHOT","2016-02-25","1","SUPERHOT Team","SUPERHOT Team","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Action;Indie","FPS;Action;Bullet Time","26","14847","2202","212","203","1000000-2000000","17.99","1"
"323190","Frostpunk","2018-04-24","1","11 bit studios","11 bit studios","windows","16","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Simulation;Strategy","City Builder;Survival;Strategy","75","22952","3202","1084","618","1000000-2000000","24.99","1"
"323470","DRAGON BALL XENOVERSE","2015-02-26","1","DIMPS","BANDAI NAMCO Entertainment","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action","Anime;Fighting;Action","50","12601","1680","2575","2530","500000-1000000","31.99","1"
"323580","Jotun: Valhalla Edition","2015-09-29","1","Thunder Lotus Games","Thunder Lotus Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie","Adventure;Mythology;Action","36","5325","1470","203","216","2000000-5000000","11.39","1"
"323850","Move or Die","2016-01-21","1","Those Awesome Guys","Those Awesome Guys","windows;mac;linux","0","Single-player;Multi-player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor","Action;Indie","Multiplayer;Funny;Local Multiplayer","66","8633","1245","299","174","500000-1000000","10.99","1"
"324800","Shadow Warrior 2","2016-10-13","1","Flying Wild Hog","Devolver Digital","windows","0","Single-player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure","Action;Gore;FPS","64","10152","1406","993","1655","200000-500000","34.99","1"
"325610","Total War: ATTILA","2015-02-17","1","CREATIVE ASSEMBLY","SEGA","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Strategy","Strategy;Historical;War","118","12297","4469","2147","2926","1000000-2000000","29.99","1"
"326460","ShellShock Live","2015-03-11","1","kChamp Games","kChamp Games","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats","Action;Casual;Indie;Massively Multiplayer;Strategy;Early Access","Early Access;Tanks;Multiplayer","58","11426","1264","1218","1048","1000000-2000000","4.99","1"
"327410","A Bird Story","2014-11-07","1","Freebird Games","Freebird Games","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Adventure;Indie;RPG","Indie;Story Rich;Great Soundtrack","1","5987","1147","257","476","200000-500000","2.79","1"
"327890","I am Bread","2015-04-09","1","Bossa Studios","Bossa Studios","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure;Indie;Simulation","Simulation;Funny;Comedy","35","4088","1174","146","168","500000-1000000","9.99","1"
"329050","Devil May Cry® 4 Special Edition","2015-06-23","1","CAPCOM Co., Ltd.","CAPCOM Co., Ltd. ","windows","16","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action","Action;Hack and Slash;Character Action Game","42","5036","509","432","497","500000-1000000","19.99","1"
"330830","Tales from the Borderlands","2014-11-25","1","Telltale Games","Telltale Games","windows;mac","18","Single-player;Steam Achievements;Full controller support","Adventure","Comedy;Adventure;Story Rich","35","14338","697","524","518","1000000-2000000","11.99","1"
"331470","Everlasting Summer","2014-11-19","1","Soviet Games","Soviet Games","windows;mac;linux","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud","Adventure;Casual;Free to Play;Indie","Visual Novel;Free to Play;Story Rich","14","31230","1538","249","98","1000000-2000000","0.0","1"
"331600","One Piece Pirate Warriors 3","2015-08-27","1","KOEI TECMO GAMES CO., LTD.","BANDAI NAMCO Entertainment","windows","0","Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support","Action","Anime;Action;Adventure","40","4456","962","311","440","200000-500000","31.99","1"
"332310","LEGO® Worlds","2017-03-07","1","TT Games;Traveller's Tales","Warner Bros. Interactive Entertainment","windows","0","Single-player;Online Multi-Player;Online Co-op;Shared/Split Screen;Steam Achievements;Full controller support","Adventure","LEGO;Open World;Building","71","9013","2738","723","783","500000-1000000","24.99","1"
"332800","Five Nights at Freddy's 2","2014-11-10","1","Scott Cawthon","Scott Cawthon","windows","0","Single-player","Indie","Horror;Singleplayer;Survival Horror","0","8032","851","171","118","500000-1000000","5.79","1"
"333420","Cossacks 3","2016-09-20","1","GSC Game World","GSC Game World","windows;linux","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor;Commentary available","Strategy","Strategy;RTS;Base-Building","103","4298","1432","596","638","500000-1000000","14.99","1"
"333600","NEKOPARA Vol. 1","2014-12-29","1","NEKO WORKs","Sekai Project","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Sexual Content;Nudity;Casual;Indie","Anime;Nudity;Mature","14","16160","740","526","284","500000-1000000","6.99","1"
"333930","Dirty Bomb®","2015-06-01","1","Splash Damage","Warchest Ltd.","windows","0","Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;In-App Purchases","Action;Free to Play","Free to Play;FPS;Multiplayer","77","43743","10891","715","73","5000000-10000000","0.0","1"
"334230","Town of Salem","2014-12-15","1","BlankMediaGames","BlankMediaGames","windows;mac","0","Multi-player;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Steam Cloud","Indie;RPG;Strategy","Strategy;Multiplayer;Mystery","361","13329","2112","2101","927","500000-1000000","3.99","1"
"335240","Transformice","2015-01-30","1","Atelier 801","Atelier 801","windows;mac","0","Multi-player;MMO;Steam Achievements;Steam Trading Cards;Includes level editor","Free to Play;Indie;Massively Multiplayer","Free to Play;Multiplayer;Massively Multiplayer","14","11701","2227","320","21","2000000-5000000","0.0","1"
"335300","DARK SOULS™ II: Scholar of the First Sin","2015-04-01","1","FromSoftware, Inc","BANDAI NAMCO Entertainment;FromSoftware, Inc","windows","16","Single-player;Multi-player;Co-op;Steam Achievements;Full controller support","Action;RPG","RPG;Dark Fantasy;Difficult","38","25959","4289","3189","2442","1000000-2000000","29.99","1"
"335670","LISA","2014-12-15","1","Dingaling","Dingaling Productions, LLC","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Adventure;Indie;RPG","Dark Humor;RPG;Story Rich","68","7450","344","882","1298","200000-500000","6.99","1"
"337000","Deus Ex: Mankind Divided","2016-08-23","1","Eidos Montreal;Feral Interactive (Linux);Feral Interactive (Mac)","Square Enix;Feral Interactive (Linux);Feral Interactive (Mac)","windows;mac;linux","18","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;RPG","Cyberpunk;Stealth;Action","81","16023","7344","798","977","1000000-2000000","19.99","1"
"337320","Paint the Town Red","2015-10-13","1","South East Games","South East Games","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Full controller support;Steam Workshop;Steam Leaderboards;Includes level editor","Action;Indie;Early Access","Early Access;Action;Gore","0","4752","489","554","350","200000-500000","11.39","1"
"337340","Finding Paradise","2017-12-14","1","Freebird Games","Freebird Games","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Adventure;Indie;RPG","Story Rich;Great Soundtrack;Pixel Graphics","1","6578","123","166","166","200000-500000","6.99","1"
"339610","Freestyle 2: Street Basketball","2015-04-01","1","Joycity","Joycity","windows","0","Online Multi-Player;MMO;Online Co-op;Steam Trading Cards;Partial Controller Support","Action;Casual;Free to Play;Massively Multiplayer;Sports","Free to Play;Basketball;Sports","0","5781","2192","1571","755","2000000-5000000","0.0","1"
"339800","HuniePop","2015-01-19","1","HuniePot","HuniePot","windows;mac;linux","18","Single-player;Steam Achievements;Steam Trading Cards","Indie;RPG;Simulation;Strategy","Nudity;Mature;Anime","20","17761","711","2741","780","500000-1000000","6.99","1"
"341800","Keep Talking and Nobody Explodes","2015-10-08","1","Steel Crate Games","Steel Crate Games","windows;mac;linux","0","Local Multi-Player;Co-op;Local Co-op;Steam Achievements;Full controller support;VR Support;Steam Workshop;Stats;Steam Leaderboards","Indie","Co-op;Puzzle;Local Co-Op","10","5745","115","196","251","500000-1000000","10.99","1"
"341940","Hatred","2015-06-01","1","Destructive Creations","Destructive Creations","windows;linux","18","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Gore;Violent;Action","74","5473","1560","206","206","200000-500000","4.79","1"
"342200","MechWarrior Online™ Solaris 7","2015-12-10","1","Piranha Games Inc.","Piranha Games Inc.","windows","0","Multi-player;MMO;Steam Achievements","Action;Free to Play;Massively Multiplayer;Simulation;Strategy","Free to Play;Mechs;Multiplayer","36","4262","1418","812","104","1000000-2000000","0.0","1"
"344760","Reign Of Kings","2015-12-15","1","Code}{atch","Code}{atch","windows","0","Multi-player","Action;Adventure;Indie;RPG;Simulation","Survival;Open World;Medieval","0","8076","5997","3498","3322","200000-500000","7.19","1"
"345180","Victor Vran ARPG","2015-07-24","1","Haemimont Games","EuroVideo Medien","windows;mac;linux","0","Single-player;Multi-player;Co-op;Local Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie;RPG","Action RPG;RPG;Hack and Slash","90","4194","577","306","306","500000-1000000","15.99","1"
"346010","Besiege","2015-01-28","1","Spiderling Studios","Spiderling Studios","windows;mac;linux","0","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Workshop;Includes level editor","Indie;Simulation;Early Access","Early Access;Building;Sandbox","26","25880","1364","644","310","2000000-5000000","6.99","1"
"346110","ARK: Survival Evolved","2017-08-27","1","Studio Wildcard;Instinct Games;Efecto Studios;Virtual Basement LLC","Studio Wildcard","windows;mac;linux","0","Single-player;Multi-player;MMO;Co-op;Steam Achievements;Full controller support;VR Support;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Includes level editor","Action;Adventure;Indie;Massively Multiplayer;RPG","Survival;Open World;Multiplayer","32","145035","66603","14154","1470","5000000-10000000","44.99","1"
"346900","AdVenture Capitalist","2015-03-30","1","Hyper Hippo Games","Hyper Hippo Games","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Casual;Free to Play;Indie","Free to Play;Clicker;Capitalism","31","35093","4214","2747","388","2000000-5000000","0.0","1"
"347620","Gaokao.Love.100Days","2015-05-30","1","高考恋爱委员会","NVLMaker","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Adventure;Casual;Indie;Simulation","Visual Novel;Dating Sim;Multiple Endings","30","4592","215","173","322","100000-200000","6.99","1"
"349040","NARUTO SHIPPUDEN: Ultimate Ninja STORM 4","2016-02-04","1","CyberConnect2 Co. Ltd.","BANDAI NAMCO Entertainment","windows","0","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards","Action;Adventure","Anime;Fighting;Action","53","17336","3456","767","635","1000000-2000000","24.99","1"
"350080","Wolfenstein: The Old Blood","2015-05-04","1","MachineGames","Bethesda Softworks","windows","18","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action","Action;FPS;World War II","50","6627","862","245","276","500000-1000000","14.99","1"
"351640","Eternal Senia","2015-06-18","1","Holy Priest","Holy Priest","windows","0","Single-player","Action;Free to Play;Indie;RPG","Anime;Free to Play;RPG","0","10106","227","15961","155","500000-1000000","0.0","1"
"351970","Tales of Zestiria","2015-10-19","1","BANDAI NAMCO Studio Inc.","BANDAI NAMCO Entertainment","windows","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","RPG","JRPG;Anime;RPG","56","5300","972","1445","1495","500000-1000000","39.99","1"
"352520","The Silent Age","2015-05-29","1","House On Fire","Meridian4","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Cloud","Adventure;Casual;Indie","Adventure;Point & Click;Atmospheric","24","4700","320","11","11","200000-500000","6.99","1"
"354140","Five Nights at Freddy's 3","2015-03-02","1","Scott Cawthon","Scott Cawthon","windows","0","Single-player","Action;Indie;Simulation","Horror;Singleplayer;Survival Horror","0","4917","678","133","146","200000-500000","5.79","1"
"355180","Codename CURE","2017-10-31","1","Hoobalugalar_X","Hoobalugalar_X","windows;mac;linux","0","Single-player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Workshop;Partial Controller Support;Includes level editor","Action;Free to Play","Free to Play;Zombies;Multiplayer","40","11470","2426","191","71","2000000-5000000","0.0","1"
"355840","Survarium","2015-04-02","1","Vostok Games","Vostok Games","windows","16","Online Multi-Player;MMO;Online Co-op;Steam Achievements;Steam Trading Cards","Action;Free to Play;Massively Multiplayer;RPG;Early Access","Early Access;Free to Play;Survival","73","9985","9441","6569","59","2000000-5000000","0.0","1"
"356190","Middle-earth™: Shadow of War™","2017-10-09","1","Monolith Productions","WB Games","windows","18","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases;Steam Cloud","Action;Adventure;RPG","Open World;Action;RPG","72","19813","5633","1587","1265","1000000-2000000","34.99","1"
"356570","Party Hard","2015-08-25","1","Pinokl Games;Kverta","tinyBuild","windows;mac;linux","18","Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards","Action;Indie;Strategy","Pixel Graphics;Stealth;Strategy","27","4700","662","518","121","200000-500000","7.19","1"
"356670","Spooky's Jump Scare Mansion","2015-07-28","1","Lag Studios","Lag Studios","windows","0","Single-player","Action;Adventure;Free to Play;Indie","Horror;Free to Play;Cute","0","9030","725","7131","42","1000000-2000000","0.0","1"
"359050","Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad","2015-09-02","1","marbenx","marbenx","windows","16","Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards","Action;Indie;Simulation","Nudity;Story Rich;Pixel Graphics","21","8258","423","74","121","200000-500000","0.79","1"
